,0,1,2,3,4,5,6,7,8
721,721,2:24:48,Volha MAZURONAK,14 APR 1989,BLR,5,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1184
722,721,2:24:48,Valary JEMELI,08 JUN 1991,KEN,1,Valencia (ESP),20 NOV 2016,1184
723,721,2:24:48,Celestine CHEPCHIRCHIR,18 DEC 1995,KEN,3,Seoul (KOR),17 MAR 2019,1184
724,725,2:24:49,Sara MOREIRA,17 OCT 1985,POR,2,Praha (CZE),03 MAY 2015,1184
725,725,2:24:49,Yebrgual MELESE,18 APR 1990,ETH,5,"Chicago, IL (USA)",09 OCT 2016,1184
726,725,2:24:49,Ruth CHEBITOK,26 DEC 1990,KEN,1,Gold Coast (AUS),01 JUL 2018,1184
727,728,2:24:50,Malindi ELMORE,13 MAR 1980,CAN,3,"Houston, TX (USA)",19 JAN 2020,1184
728,729,2:24:51,Irina MIKITENKO,23 AUG 1972,GER,2,Berlin (GER),30 SEP 2007,1184
729,729,2:24:51,Tirfi TSEGAYE,25 NOV 1984,ETH,3,Paris (FRA),11 APR 2010,1184
730,729,2:24:51,Gladys CHESIR,20 FEB 1993,KEN,2,Amsterdam (NED),15 OCT 2017,1184
731,729,2:24:51,Bruktayit ESHETU,29 SEP 1990,ETH,1,"Houston, TX (USA)",14 JAN 2018,1184
732,729,2:24:51,Shitaye ESHETE,21 MAY 1990,BRN,1,Hamburg (GER),29 APR 2018,1184
733,729,2:24:51,Amane Beriso SHANKULE,13 OCT 1991,ETH,1,Mumbai (IND),19 JAN 2020,1184
734,735,2:24:52,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,1,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984,1184
735,735,2:24:52,Li-rong ZHANG,03 MAR 1973,CHN,4,Tianjin (CHN),04 APR 1993,1184
736,737,2:24:53,Jelena PROKOPČUKA,21 SEP 1976,LAT,3,"Chicago, IL (USA)",12 OCT 2003,1184
737,737,2:24:53,Irina MIKITENKO,23 AUG 1972,GER,7,London (GBR),22 APR 2012,1184
738,737,2:24:53,Abeba-Tekulu GEBREMESKEL,1989,ETH,2,Sevilla (ESP),17 FEB 2019,1184
739,740,2:24:54,Grete WAITZ,01 OCT 1953,NOR,1,London (GBR),20 APR 1986,1183
740,740,2:24:54,Elfinesh ALEMU,15 MAR 1975,ETH,2,"Chicago, IL (USA)",07 OCT 2001,1183
741,740,2:24:54,Ryoko KITAJIMA-EDA,12 JUN 1976,JPN,3,Nagoya (JPN),13 MAR 2005,1183
742,740,2:24:54,Helena Loshanyang KIROP,09 SEP 1976,KEN,3,Dubai (UAE),22 JAN 2010,1183
743,740,2:24:54,Irina MIKITENKO,23 AUG 1972,GER,3,Berlin (GER),29 SEP 2013,1183
744,740,2:24:54,Meseret BELETE,16 SEP 1999,ETH,4,"Houston, TX (USA)",19 JAN 2020,1183
745,746,2:24:55,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"Boston, MA (USA)",21 APR 1986,1183
746,746,2:24:55,Elfinesh ALEMU,15 MAR 1975,ETH,1,Nagano (JPN),09 APR 2000,1183
747,746,2:24:55,Yukiko AKABA,18 OCT 1979,JPN,4,London (GBR),25 APR 2010,1183
748,746,2:24:55,Eyerusalem KUMA,07 SEP 1981,ETH,2,Amsterdam (NED),16 OCT 2011,1183
749,746,2:24:55,Zinash MEKONNEN,11 SEP 1996,ETH,11,Valencia (ESP),01 DEC 2019,1183
750,751,2:24:56,Elfinesh ALEMU,15 MAR 1975,ETH,8,London (GBR),13 APR 2003,1183
751,751,2:24:56,Filomena CHEPCHIRCHIR,01 DEC 1981,KEN,4,Berlin (GER),30 SEP 2012,1183
752,753,2:24:57,Joyce CHEPCHUMBA,06 NOV 1970,KEN,3,London (GBR),16 APR 2000,1183
753,753,2:24:57,Azusa NOJIRI,06 JUN 1982,JPN,2,Osaka (JPN),29 JAN 2012,1183
754,753,2:24:57,Alemitu Abera BEGNA,1986,ETH,1,Daegu (KOR),08 APR 2012,1183
755,753,2:24:57,Belaynesh OLJIRA,26 JUN 1990,ETH,2,"Houston, TX (USA)",14 JAN 2018,1183
756,757,2:24:58,Bezunesh BEKELE,29 JAN 1983,ETH,2,Berlin (GER),26 SEP 2010,1183
757,758,2:24:59,Banuelia KATESIGWA,14 NOV 1977,TAN,1,Tokyo (JPN),17 NOV 2002,1183
758,758,2:24:59,Margaret OKAYO,30 MAY 1976,KEN,1,Milano (ITA),01 DEC 2002,1183
759,758,2:24:59,Jessica AUGUSTO,08 NOV 1981,POR,8,London (GBR),22 APR 2012,1183
760,758,2:24:59,Ashete BEKERE,17 APR 1988,ETH,3,Frankfurt (GER),26 OCT 2014,1183
761,758,2:24:59,Agnes Jeruto KIPROTICH,05 FEB 1982,KEN,3,Seoul (KOR),20 MAR 2016,1183
762,763,2:25:00,Chunxiu ZHOU,15 NOV 1978,CHN,1,Guangzhou (CHN),27 NOV 2010,1182
763,763,2:25:00,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,2,Praha (CZE),08 MAY 2016,1182
764,763,2:25:00,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,3,Amsterdam (NED),16 OCT 2016,1182
765,763,2:25:00,Stella BARSOSIO,12 MAR 1993,KEN,9,Frankfurt (GER),28 OCT 2018,1182
766,767,2:25:01,Svetlana ZAKHAROVA,15 SEP 1970,RUS,3,"Chicago, IL (USA)",10 OCT 2004,1182
767,767,2:25:01,Helena Loshanyang KIROP,09 SEP 1976,KEN,3,Berlin (GER),28 SEP 2008,1182
768,767,2:25:01,Chunxiu ZHOU,15 NOV 1978,CHN,2,Seoul (KOR),21 MAR 2010,1182
769,767,2:25:01,Tatyana PETROVA,08 APR 1983,RUS,5,Berlin (GER),25 SEP 2011,1182
770,767,2:25:01,Belaynesh OLJIRA,26 JUN 1990,ETH,5,Dubai (UAE),25 JAN 2013,1182
771,767,2:25:01,Mulu SEBOKA,25 SEP 1984,ETH,1,Dubai (UAE),24 JAN 2014,1182
772,767,2:25:01,Prisca JEPTOO,24 JUN 1984,KEN,7,London (GBR),26 APR 2015,1182
773,767,2:25:01,Tadelech BEKELE ALEMU,11 APR 1991,ETH,4,Berlin (GER),27 SEP 2015,1182
774,767,2:25:01,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,1,Dongying (CHN),07 MAY 2017,1182
775,767,2:25:01,Mulu SEBOKA,25 SEP 1984,ETH,4,Seoul (KOR),18 MAR 2018,1182
776,777,2:25:02,Rie MATSUOKA,09 MAR 1977,JPN,2,Tokyo (JPN),17 NOV 2002,1182
777,777,2:25:02,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,2,Paris (FRA),05 APR 2009,1182
778,777,2:25:02,Yoko SHIBUI,14 MAR 1979,JPN,4,Nagoya (JPN),11 MAR 2012,1182
779,777,2:25:02,Abebech AFEWORK,11 DEC 1990,ETH,5,Berlin (GER),28 SEP 2014,1182
780,777,2:25:02,Abebech AFEWORK,11 DEC 1990,ETH,7,Paris (FRA),08 APR 2018,1182
781,777,2:25:02,Sharon Jemutai CHEROP,16 MAR 1984,KEN,4,Ljubljana (SLO),28 OCT 2018,1182
782,783,2:25:03,Takami OMINAMI,15 NOV 1975,JPN,1,Nagoya (JPN),09 MAR 2003,1182
783,783,2:25:03,Mara YAMAUCHI,13 AUG 1973,GBR,3,Tokyo (JPN),16 NOV 2008,1182
784,783,2:25:03,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,1,Amsterdam (NED),17 OCT 2010,1182
785,783,2:25:03,Boru Feyse TADESE,19 NOV 1988,ETH,7,London (GBR),24 APR 2016,1182
786,783,2:25:03,Askale MERACHI,04 JAN 1987,ETH,6,Frankfurt (GER),27 OCT 2019,1182
787,788,2:25:04,Marisa BARROS,25 FEB 1980,POR,3,Yokohama (JPN),20 FEB 2011,1182
788,788,2:25:04,Shure DEMISE,21 JAN 1996,ETH,6,Tokyo (JPN),28 FEB 2016,1182
789,788,2:25:04,Helen BEKELE,21 NOV 1994,ETH,1,Barcelona (ESP),12 MAR 2017,1182
790,788,2:25:04,Margaret AGAI,10 JUN 1988,KEN,2,Istanbul (TUR),11 NOV 2018,1182
791,788,2:25:04,Birhane DIBABA,11 SEP 1993,ETH,9,London (GBR),28 APR 2019,1182
792,793,2:25:05,Margaret OKAYO,30 MAY 1976,KEN,1,"San Diego, CA (USA)",03 JUN 2001,1182
793,793,2:25:05,Catherine NDEREBA,21 JUL 1972,KEN,1,Osaka (JPN),29 JAN 2006,1182
794,795,2:25:06,Yanan WEI,06 DEC 1981,CHN,1,Seoul (KOR),17 MAR 2002,1181
795,795,2:25:06,Svetlana ZAKHAROVA,15 SEP 1970,RUS,4,London (GBR),26 APR 2009,1181
796,797,2:25:07,Askale Magarsa TAFA,27 SEP 1984,ETH,1,Paris (FRA),15 APR 2007,1181
797,797,2:25:07,Prisca JEPTOO,24 JUN 1984,KEN,1,"New York, NY (USA)",03 NOV 2013,1181
798,797,2:25:07,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",02 NOV 2014,1181
799,800,2:25:08,Derartu TULU,21 MAR 1972,ETH,1,Tokyo (JPN),18 NOV 2001,1181
800,800,2:25:08,Souad AIT SALEM,06 JAN 1979,ALG,1,Roma (ITA),18 MAR 2007,1181
801,800,2:25:08,Atsede BAYISA,16 APR 1987,ETH,5,Dubai (UAE),21 JAN 2011,1181
802,800,2:25:08,Birke DEBELE,12 SEP 1995,ETH,7,Nagoya (JPN),08 MAR 2020,1181
803,804,2:25:09,Masako CHIBA,18 JUL 1976,JPN,3,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1181
804,804,2:25:09,Shitaye BEDASO,1988,ETH,2,Eindhoven (NED),09 OCT 2011,1181
805,804,2:25:09,Sultan HAYDAR,23 MAY 1987,TUR,2,Paris (FRA),15 APR 2012,1181
806,804,2:25:09,Dinknesh Mekash TEFERA,11 SEP 1985,ETH,4,Paris (FRA),07 APR 2013,1181
807,804,2:25:09,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,1,Lisboa (POR),18 OCT 2015,1181
808,804,2:25:09,Sayaka KUWAHARA,08 MAR 1993,JPN,6,Nagoya (JPN),13 MAR 2016,1181
809,810,2:25:10,Lidiya GRIGORYEVA,21 JAN 1974,RUS,1,"Los Angeles, CA (USA)",18 MAR 2006,1181
810,810,2:25:10,Yanan WEI,06 DEC 1981,CHN,3,Xiamen (CHN),05 JAN 2008,1181
811,810,2:25:10,Mara YAMAUCHI,13 AUG 1973,GBR,1,Osaka (JPN),27 JAN 2008,1181
812,810,2:25:10,Kiyoko SHIMAHARA,22 DEC 1976,JPN,1,Sapporo (JPN),30 AUG 2009,1181
813,810,2:25:10,Isabellah ANDERSSON,12 NOV 1980,SWE,4,Frankfurt (GER),31 OCT 2010,1181
814,810,2:25:10,Jemima Jelagat SUMGONG,21 DEC 1984,KEN,2,"New York, NY (USA)",02 NOV 2014,1181
815,810,2:25:10,Hirut TIBEBU,13 DEC 1994,ETH,1,Hangzhou (CHN),04 NOV 2018,1181
816,810,2:25:10,Sally KIPYEGO,19 DEC 1985,USA,7,Berlin (GER),29 SEP 2019,1181
817,818,2:25:11,Manuela MACHADO,09 AUG 1963,POR,3,London (GBR),18 APR 1999,1181
818,818,2:25:11,Masako CHIBA,18 JUL 1976,JPN,2,Rotterdam (NED),21 APR 2002,1181
819,818,2:25:11,Jessica AUGUSTO,08 NOV 1981,POR,6,"Olympic Stadium, London (GBR)",05 AUG 2012,1181
820,818,2:25:11,Meskerem ASSEFA,03 OCT 1991,ETH,6,"Chicago, IL (USA)",11 OCT 2015,1181
821,818,2:25:11,Sharon Jemutai CHEROP,16 MAR 1984,KEN,5,Ljubljana (SLO),27 OCT 2019,1181
822,823,2:25:12,Alevtina BIKTIMIROVA,10 SEP 1982,RUS,1,Frankfurt (GER),30 OCT 2005,1180
823,823,2:25:12,Lyubov MORGUNOVA,14 JAN 1971,RUS,1,Rotterdam (NED),13 APR 2008,1180
824,823,2:25:12,Hirut TIBEBU,13 DEC 1994,ETH,5,Dubai (UAE),20 JAN 2017,1180
825,823,2:25:12,Rahma TUSA,14 SEP 1993,ETH,1,Guangzhou (CHN),10 DEC 2017,1180
826,827,2:25:13,Mara YAMAUCHI,13 AUG 1973,GBR,6,London (GBR),23 APR 2006,1180
827,827,2:25:13,Philomena CHEYECH,05 JUL 1982,KEN,1,Toronto (CAN),20 OCT 2013,1180
828,827,2:25:13,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,2,Valencia (ESP),20 NOV 2016,1180
829,827,2:25:13,Belaynesh OLJIRA,26 JUN 1990,ETH,2,Praha (CZE),06 MAY 2018,1180
830,827,2:25:13,Molly SEIDEL,12 JUL 1994,USA,6,London (GBR),04 OCT 2020,1180
831,832,2:25:14,Kayoko OBATA,18 SEP 1971,JPN,5,Osaka (JPN),30 JAN 2000,1180
832,832,2:25:14,Amane GOBENA,11 SEP 1986,ETH,1,Osaka (JPN),31 JAN 2010,1180
833,832,2:25:14,Fate TOLA,22 OCT 1987,ETH,5,Berlin (GER),30 SEP 2012,1180
834,832,2:25:14,Atsede BAYISA,16 APR 1987,ETH,4,London (GBR),21 APR 2013,1180
835,832,2:25:14,Christelle DAUNAY,05 DEC 1974,FRA,1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1180
836,832,2:25:14,Emily Chemutai NGETICH,27 SEP 1984,KEN,4,Frankfurt (GER),26 OCT 2014,1180
837,832,2:25:14,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,3,Istanbul (TUR),12 NOV 2017,1180
838,839,2:25:15,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Berlin (GER),25 SEP 1994,1180
839,839,2:25:15,Weiwei SUN,13 JAN 1985,CHN,5,Beijing (CHN),13 OCT 2002,1180
840,839,2:25:15,Živilé BALČIUNAITÉ,03 APR 1979,LTU,2,Tokyo (JPN),20 NOV 2005,1180
841,839,2:25:15,Xue BAI,13 DEC 1988,CHN,1,"Olympiastadion, Berlin (GER)",23 AUG 2009,1180
842,839,2:25:15,Salomie Kassa GETNET,10 APR 1986,ETH,2,Roma (ITA),17 MAR 2013,1180
843,839,2:25:15,Dulce FÉLIX,23 OCT 1982,POR,8,London (GBR),26 APR 2015,1180
844,839,2:25:15,Lisa WEIGHTMAN,16 JAN 1979,AUS,5,London (GBR),23 APR 2017,1180
845,839,2:25:15,Honami MAEDA,17 JUL 1996,JPN,1,Tokyo (JPN),15 SEP 2019,1180
846,847,2:25:16,Shure DEMISE,21 JAN 1996,ETH,1,Toronto (CAN),16 OCT 2016,1180
847,848,2:25:17,Rosa MOTA,29 JUN 1958,POR,1,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1180
848,848,2:25:17,Atsede HABTAMU,26 OCT 1987,ETH,2f1,Dubai (UAE),16 JAN 2009,1180
849,848,2:25:17,Meskerem ASSEFA,03 OCT 1991,ETH,3,"Houston, TX (USA)",13 JAN 2013,1180
850,848,2:25:17,Lucy KARIMI,06 OCT 1986,KEN,3,Rotterdam (NED),09 APR 2017,1180
851,848,2:25:17,Roza DEREJE,09 MAY 1997,ETH,3,Wien (AUT),23 APR 2017,1180
852,848,2:25:17,Abebech AFEWORK,11 DEC 1990,ETH,10,Frankfurt (GER),28 OCT 2018,1180
853,854,2:25:18,Nuţa OLARU,28 AUG 1970,ROU,6,London (GBR),22 APR 2001,1179
854,854,2:25:18,Xue BAI,13 DEC 1988,CHN,5,London (GBR),25 APR 2010,1179
855,854,2:25:18,Angela TANUI,27 JUL 1992,KEN,4,Istanbul (TUR),03 NOV 2019,1179
856,857,2:25:19,Sinead DIVER,17 FEB 1977,AUS,1,Melbourne (AUS),14 OCT 2018,1179
857,858,2:25:20,Madina BIKTAGIROVA,20 SEP 1964,RUS,5,"Chicago, IL (USA)",13 OCT 2002,1179
858,858,2:25:20,Boru Feyse TADESE,19 NOV 1988,ETH,3,Eindhoven (NED),09 OCT 2011,1179
859,858,2:25:20,Josephine CHEPKOECH,21 APR 1989,KEN,2,Barcelona (ESP),10 MAR 2019,1179
860,858,2:25:20,Agnes Jeruto KIPROTICH,05 FEB 1982,KEN,1,Hangzhou (CHN),03 NOV 2019,1179
861,862,2:25:21,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Hamburg (GER),19 APR 1998,1179
862,862,2:25:21,Yasuko HASHIMOTO,12 AUG 1975,JPN,4,Nagoya (JPN),13 MAR 2005,1179
863,862,2:25:21,Kimberley SMITH,19 NOV 1981,NZL,6,London (GBR),25 APR 2010,1179
864,862,2:25:21,Merima MOHAMMED,10 JUN 1992,ETH,4,Shanghai (CHN),02 DEC 2012,1179
865,866,2:25:22,Marleen RENDERS,24 DEC 1968,BEL,1,Berlin (GER),20 SEP 1998,1179
866,866,2:25:22,Margaret OKAYO,30 MAY 1976,KEN,4,London (GBR),17 APR 2005,1179
867,866,2:25:22,Agnes KIPROP,14 JAN 1980,KEN,5,Paris (FRA),07 APR 2013,1179
868,866,2:25:22,Caroline Cheptanui KILEL,21 MAR 1981,KEN,2,Shanghai (CHN),02 NOV 2014,1179
869,866,2:25:22,Rebeca CHESIRE,1992,KEN,12,Dubai (UAE),23 JAN 2015,1179
870,866,2:25:22,Senbere TEFERI,03 MAY 1995,ETH,7,Tokyo (JPN),01 MAR 2020,1179
871,872,2:25:23,Olivera JEVTIĆ,24 JUL 1977,SCG,1,Rotterdam (NED),13 APR 2003,1179
872,872,2:25:23,Rael Nguriatukei KINYARA,04 APR 1984,KEN,4,Eindhoven (NED),09 OCT 2011,1179
873,872,2:25:23,Meselech MELKAMU,19 APR 1985,ETH,2,Dubai (UAE),24 JAN 2014,1179
874,872,2:25:23,Mulu SEBOKA,25 SEP 1984,ETH,1,Daegu (KOR),06 APR 2014,1179
875,872,2:25:23,Azmera ABREHA,31 JAN 1998,ETH,3,Amsterdam (NED),15 OCT 2017,1179
876,872,2:25:23,Honami MAEDA,17 JUL 1996,JPN,7,Berlin (GER),16 SEP 2018,1179
877,878,2:25:24,Katrin DÖRRE-HEINIG,06 OCT 1961,GDR,1,Tokyo (JPN),15 NOV 1987,1178
878,878,2:25:24,Caroline Cheptanui KILEL,21 MAR 1981,KEN,1,Ljubljana (SLO),25 OCT 2009,1178
879,878,2:25:24,Askale Magarsa TAFA,27 SEP 1984,ETH,9,London (GBR),17 APR 2011,1178
880,878,2:25:24,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,3,Praha (CZE),03 MAY 2015,1178
881,878,2:25:24,Mare DIBABA,20 OCT 1989,ETH,11,Frankfurt (GER),28 OCT 2018,1178
882,878,2:25:24,Dulce FÉLIX,23 OCT 1982,POR,5,Valencia (ESP),02 DEC 2018,1178
883,884,2:25:25,Naoko SAKAMOTO,14 NOV 1980,JPN,4,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1178
884,884,2:25:25,Yoshimi OZAKI,01 JUL 1981,JPN,2,"Olympiastadion, Berlin (GER)",23 AUG 2009,1178
885,884,2:25:25,Volha MAZURONAK,14 APR 1989,BLR,1,Düsseldorf (GER),29 APR 2018,1178
886,884,2:25:25,Sairi MAEDA,07 NOV 1991,JPN,10,Nagoya (JPN),10 MAR 2019,1178
887,888,2:25:26,Gete WAMI,11 DEC 1974,ETH,2,"Los Angeles, CA (USA)",18 MAR 2006,1178
888,888,2:25:26,Mai ITO,23 MAY 1984,JPN,5,Nagoya (JPN),11 MAR 2012,1178
889,888,2:25:26,Ryoko KIZAKI,21 JUN 1985,JPN,2,Nagoya (JPN),09 MAR 2014,1178
890,888,2:25:26,Valary JEMELI,08 JUN 1991,KEN,1,Barcelona (ESP),13 MAR 2016,1178
891,888,2:25:26,Shalane FLANAGAN,08 JUL 1981,USA,6,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1178
892,888,2:25:26,Sentayehu LEWETEGN,09 MAY 1996,ETH,6,Ljubljana (SLO),27 OCT 2019,1178
893,894,2:25:27,Mare DIBABA,20 OCT 1989,ETH,5,Frankfurt (GER),31 OCT 2010,1178
894,894,2:25:27,Valeria STRANEO,05 APR 1976,ITA,7,"Olympic Stadium, London (GBR)",05 AUG 2012,1178
895,894,2:25:27,Valeria STRANEO,05 APR 1976,ITA,2,"Letzigrund, Zürich (SUI)",16 AUG 2014,1178
896,894,2:25:27,Ruti AGA,16 JAN 1994,ETH,2,Wien (AUT),10 APR 2016,1178
897,894,2:25:27,Mamitu DASKA,16 OCT 1983,ETH,1,Frankfurt (GER),30 OCT 2016,1178
898,894,2:25:27,Salomé ROCHA,25 APR 1990,POR,8,Berlin (GER),16 SEP 2018,1178
899,894,2:25:27,Emma BATES,08 JUL 1992,USA,4,"Chicago, IL (USA)",13 OCT 2019,1178
900,901,2:25:28,Lisa MARTIN,12 MAY 1960,AUS,1,Auckland (NZL),31 JAN 1990,1178
901,901,2:25:28,Firehiwot Tesfaye DADO,09 JAN 1984,ETH,1,Roma (ITA),21 MAR 2010,1178
902,901,2:25:28,Atsede HABTAMU,26 OCT 1987,ETH,1,Tokyo (JPN),26 FEB 2012,1178
903,901,2:25:28,Birke DEBELE,12 SEP 1995,ETH,2,Hamburg (GER),29 APR 2018,1178
904,901,2:25:28,Mizuki TANIMOTO,18 DEC 1994,JPN,11,Nagoya (JPN),10 MAR 2019,1178
905,906,2:25:29,Grete WAITZ,01 OCT 1953,NOR,1,London (GBR),17 APR 1983,1178
906,906,2:25:29,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Amsterdam (NED),17 OCT 1999,1178
907,906,2:25:29,Irina TIMOFEYEVA,05 APR 1970,RUS,2,Tokyo (JPN),18 NOV 2001,1178
908,906,2:25:29,Naoko SAKAMOTO,14 NOV 1980,JPN,1,Osaka (JPN),25 JAN 2004,1178
909,906,2:25:29,Aberu KEBEDE,12 SEP 1986,ETH,1,Rotterdam (NED),11 APR 2010,1178
910,906,2:25:29,Helena Loshanyang KIROP,09 SEP 1976,KEN,1,Praha (CZE),09 MAY 2010,1178
911,906,2:25:29,Azusa NOJIRI,06 JUN 1982,JPN,10,London (GBR),17 APR 2011,1178
912,906,2:25:29,Askale Magarsa TAFA,27 SEP 1984,ETH,2,Seoul (KOR),18 MAR 2012,1178
913,906,2:25:29,Shiho TAKECHI,18 AUG 1990,JPN,7,Nagoya (JPN),13 MAR 2016,1178
914,906,2:25:29,Margaret AGAI,10 JUN 1988,KEN,5,Shanghai (CHN),12 NOV 2017,1178
915,906,2:25:29,Sifan MELAKU,1997,ETH,5,Istanbul (TUR),03 NOV 2019,1178
916,906,2:25:29,Jess PIASECKI,18 APR 1990,GBR,1,Firenze (ITA),24 NOV 2019,1178
917,918,2:25:30,Berhane ADERE,23 NOV 1973,ETH,5,London (GBR),26 APR 2009,1177
918,918,2:25:30,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,1,Ottawa (CAN),24 MAY 2015,1177
919,918,2:25:30,Jessica AUGUSTO,08 NOV 1981,POR,1,Hamburg (GER),23 APR 2017,1177
920,921,2:25:31,Bong-Sil HAM,24 JUL 1974,PRK,5,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1177
921,921,2:25:31,Kebebush Haile LEMA,13 APR 1986,ETH,2,Roma (ITA),21 MAR 2010,1177
922,921,2:25:31,Yeshi ESAYIAS,28 DEC 1985,ETH,1,Ottawa (CAN),26 MAY 2013,1177
923,921,2:25:31,Eri HAYAKAWA,15 NOV 1981,JPN,3,Nagoya (JPN),09 MAR 2014,1177
924,925,2:25:32,Xiujuan REN,14 SEP 1974,CHN,1,Jinan (CHN),02 APR 2000,1177
925,925,2:25:32,Esther KIPLAGAT,08 DEC 1966,KEN,3,Paris (FRA),07 APR 2002,1177
926,925,2:25:32,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,9,London (GBR),13 APR 2003,1177
927,925,2:25:32,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,3,"Olympiastadion, Berlin (GER)",23 AUG 2009,1177
928,925,2:25:32,Anna INCERTI,19 JAN 1980,ITA,6,Berlin (GER),25 SEP 2011,1177
929,925,2:25:32,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,2,"New York, NY (USA)",01 NOV 2015,1177
930,925,2:25:32,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,Amsterdam (NED),15 OCT 2017,1177
931,932,2:25:33,Martha KOMU,23 MAR 1983,KEN,1,Paris (FRA),06 APR 2008,1177
932,932,2:25:33,Mizuki NOGUCHI,03 JUL 1978,JPN,6,Nagoya (JPN),11 MAR 2012,1177
933,934,2:25:34,Alina IVANOVA,16 MAR 1969,RUS,7,London (GBR),22 APR 2001,1177
934,934,2:25:34,Tomo MORIMOTO,27 DEC 1983,JPN,2,Osaka (JPN),27 JAN 2008,1177
935,934,2:25:34,Azalech MASRESHA,04 MAY 1988,ETH,4,Paris (FRA),11 APR 2010,1177
936,934,2:25:34,Helena Loshanyang KIROP,09 SEP 1976,KEN,1,Köln (GER),14 OCT 2012,1177
937,934,2:25:34,Aberu KEBEDE,12 SEP 1986,ETH,1,Tokyo (JPN),24 FEB 2013,1177
938,934,2:25:34,Abebech AFEWORK,11 DEC 1990,ETH,1,Gold Coast (AUS),02 JUL 2017,1177
939,940,2:25:35,Bruna GENOVESE,24 SEP 1976,ITA,3,Tokyo (JPN),18 NOV 2001,1177
940,940,2:25:35,Mizuki NOGUCHI,03 JUL 1978,JPN,1,Nagoya (JPN),10 MAR 2002,1177
941,940,2:25:35,Albina MAYOROVA,16 MAY 1977,RUS,4,"Chicago, IL (USA)",12 OCT 2003,1177
942,940,2:25:35,Helena Loshanyang KIROP,09 SEP 1976,KEN,3f1,Dubai (UAE),16 JAN 2009,1177
943,940,2:25:35,Atsede HABTAMU,26 OCT 1987,ETH,1,Eindhoven (NED),10 OCT 2010,1177
944,940,2:25:35,Kawtar BOULAID,10 OCT 1989,MAR,1,Sevilla (ESP),25 FEB 2018,1177
945,940,2:25:35,Dalila ABDULKADIR,27 JUN 1998,BRN,1,Saitama (JPN),09 DEC 2018,1177
946,940,2:25:35,Joy KEMUNA,03 MAR 1988,KEN,3,Barcelona (ESP),10 MAR 2019,1177
947,948,2:25:36,Huandi ZHONG,28 JUN 1967,CHN,5,Tianjin (CHN),04 APR 1993,1176
948,948,2:25:36,Pamela CHEPCHUMBA,08 MAR 1979,KEN,1,Milano (ITA),02 DEC 2007,1176
949,948,2:25:36,Volha MAZURONAK,14 APR 1989,BLR,9,London (GBR),26 APR 2015,1176
950,948,2:25:36,Shitaye ESHETE,21 MAY 1990,BRN,6,Dubai (UAE),22 JAN 2016,1176
951,952,2:25:37,Uta PIPPIG,07 SEP 1965,GER,1,Berlin (GER),24 SEP 1995,1176
952,952,2:25:37,Nuţa OLARU,28 AUG 1970,ROU,6,"Chicago, IL (USA)",22 OCT 2006,1176
953,952,2:25:37,Workenesh TOLA,06 JUN 1977,ETH,2,Paris (FRA),06 APR 2008,1176
954,952,2:25:37,Gete WAMI,11 DEC 1974,ETH,3,London (GBR),13 APR 2008,1176
955,952,2:25:37,Robe GUTA,12 OCT 1986,ETH,1,Seoul (KOR),14 MAR 2009,1176
956,952,2:25:37,Eunice Jepkirui KIRWA,20 MAY 1984,BRN,1,Incheon (KOR),02 OCT 2014,1176
957,952,2:25:37,Mare DIBABA,20 OCT 1989,ETH,1,"Chicago, IL (USA)",12 OCT 2014,1176
958,952,2:25:37,Angela TANUI,27 JUL 1992,KEN,2,Wien (AUT),07 APR 2019,1176
959,952,2:25:37,Waganesh MEKASHA,16 JAN 1992,ETH,2,Shanghai (CHN),17 NOV 2019,1176
